BPM Serial No.	16elec																																																																																																	
BPM Size	110																																																																																																	
"Experi,menter"	Tajima      Toyama      Hanamura      Kawachi      																																																																																																	
Meas. Start Time	2019/08/2917:38																																																																																																	
Meas. Finish Time	2019/08/2918:26																																																																																																	
Linear Scale Origin X(mm)	-99.334																																																																																																	
Linear Scale Origin Y(mm)	88.445																																																																																																	
note																																																																																																		
																																																																																																		
																																																																																																		
Data Point Number		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97
Linear Scale X (mm)		-119.335	-109.338	-99.337	-89.336	-79.335	-129.337	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-139.338	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-149.339	-139.341	-129.339	-119.339	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.341	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.341	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.341	-129.339	-119.339	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.34	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-139.338	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-129.337	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-119.335	-109.338	-99.337	-89.336	-79.335
Linear Scale Y (mm)		38.448	38.448	38.448	38.448	38.448	48.444	48.444	48.444	48.444	48.444	48.444	48.444	58.444	58.444	58.444	58.444	58.444	58.444	58.444	58.444	58.444	68.443	68.443	68.444	68.444	68.443	68.443	68.443	68.443	68.443	68.443	68.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	118.442	118.442	118.442	118.442	118.442	118.442	118.442	118.442	118.442	128.442	128.442	128.442	128.442	128.442	128.442	128.442	138.442	138.442	138.442	138.442	138.442
R(beam)[mm]		20.001	10.004	0.003	-9.998	-19.999	30.003	20.004	10.004	0.003	-9.998	-19.999	-30	40.004	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	50.005	40.007	30.005	20.005	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.007	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.007	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.007	30.005	20.005	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.006	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	40.004	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	30.003	20.004	10.004	0.003	-9.998	-19.999	-30	20.001	10.004	0.003	-9.998	-19.999
Y(beam)[mm]		-49.997	-49.997	-49.997	-49.997	-49.997	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-20.002	-20.002	-20.001	-20.001	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	39.997	39.997	39.997	39.997	39.997	39.997	39.997	49.997	49.997	49.997	49.997	49.997
Net Ana Temperature[℃]		22.25835108	22.26593352	22.27595689	22.27866528	22.28866788	22.26393664	22.27467151	22.30384316	22.2984939	22.29502727	22.25863152	22.26219943	22.27406907	22.25106726	22.23943132	22.23725266	22.25088548	22.25323033	22.25075565	22.23250065	22.23689951	22.24421189	22.26520644	22.25242015	22.25216567	22.25191898	22.22836925	22.23561153	22.25870164	22.26265386	22.27425344	22.27991431	22.27315762	22.28441963	22.27735913	22.28256816	22.29665022	22.29645287	22.29482991	22.27728123	22.24069852	22.24079979	22.2713529	22.24709945	22.23667619	22.27102051	22.2934095	22.31487666	22.31566606	22.31034017	22.31727084	22.31506881	22.33775643	22.31866788	22.27012984	22.26476759	22.2914308	22.2964295	22.31296287	22.30546092	22.29467411	22.30237081	22.29938198	22.27518826	22.26686835	22.27535705	22.29646585	22.29095819	22.29918463	22.30943132	22.27413399	22.27638795	22.28748896	22.31673332	22.33430538	22.31837964	22.3505557	22.35327967	22.33689431	22.27803687	22.25690989	22.27064139	22.27849649	22.28469488	22.30822643	22.27839263	22.24117112	22.215718	22.23343028	22.26315243	22.2949234	22.29299662	22.31024929	22.32534147	22.35441963	22.35509218	22.3301558
BPM Temperature[℃]		20.45910153	20.43206959	20.40327188	20.376188	20.37120229	20.37273435	20.41191898	20.43978187	20.44089847	20.398416	20.40223319	20.40854324	20.37743443	20.37920021	20.3477798	20.32542197	20.33152428	20.33134251	20.3307972	20.36136069	20.36548948	20.33251104	20.32087769	20.31160737	20.33199169	20.33630226	20.31838484	20.31695663	20.36258115	20.36668398	20.36154246	20.38418593	20.40786809	20.38818489	20.34832511	20.36021813	20.36250325	20.3521423	20.36941054	20.34970138	20.32721371	20.32020254	20.33957414	20.31529473	20.33897689	20.34146975	20.34591015	20.35294729	20.36922877	20.39101532	20.3914308	20.38517268	20.37172163	20.37847312	20.35595949	20.3915087	20.42087769	20.39828616	20.38335497	20.39239159	20.42279927	20.42152688	20.41264607	20.38548429	20.40747858	20.42864191	20.39631265	20.40594651	20.40470008	20.40184368	20.40314204	20.42129317	20.45788107	20.45767333	20.4635679	20.4549208	20.40392106	20.39467671	20.40399896	20.38392625	20.3534926	20.34910413	20.3183329	20.31635939	20.35193456	20.41251623	20.39997403	20.37894053	20.36219164	20.36941054	20.37437029	20.37574656	20.3521423	20.36452869	20.41399636	20.41472345	20.42168268
Frequency (Hz) / Data (dB)	850000	-58.49042161	-57.24505383	-56.31409222	-55.89758005	-55.88339028	-57.5752035	-55.8148039	-54.51260883	-53.54577801	-52.86639027	-52.74542875	-53.11773176	-57.41884142	-55.33149065	-53.61974167	-52.21370556	-51.15152278	-50.43544116	-50.11383627	-50.17953402	-50.89810405	-58.52931378	-55.78681946	-53.62086063	-51.74839639	-50.24168746	-49.12033747	-48.20435697	-47.6594906	-47.55246086	-48.05286856	-49.30006627	-57.16666087	-54.43556205	-52.20577744	-50.32663201	-48.68374356	-47.31775449	-46.21905426	-45.46523426	-45.17876123	-45.40165313	-46.45867582	-56.29994931	-53.43848406	-51.15244998	-49.12654552	-47.31609511	-45.7509885	-44.43054997	-43.41648721	-42.80603742	-42.77818802	-43.62356081	-55.83337542	-52.90344681	-50.39919377	-48.16365737	-46.25147431	-44.42598103	-42.75682407	-41.41865684	-40.50864484	-40.1119939	-40.73697095	-55.81288402	-52.75911062	-50.06007952	-47.67081039	-45.47904848	-43.42124341	-41.48598621	-39.73899678	-38.30103442	-37.39618279	-37.57164676	-53.05466126	-50.20887284	-47.5754642	-45.15222414	-42.80876919	-40.50888352	-38.24030371	-36.22200506	-34.60631053	-50.88881706	-48.07981795	-45.4259497	-42.8114584	-40.16222488	-37.43918508	-34.55588362	-49.32466488	-46.44613688	-43.65459973	-40.69665316	-37.638115
	1700000	-52.59836291	-51.31011293	-50.35608456	-49.95448982	-49.99068111	-51.67270582	-49.93156374	-48.56176843	-47.63014189	-47.02196835	-46.8958535	-47.2285482	-51.58268745	-49.46422312	-47.75049259	-46.3024297	-45.29290677	-44.58006453	-44.23860671	-44.3567765	-45.04936592	-52.62580355	-49.89487604	-47.75084895	-45.90700667	-44.4290413	-43.26179222	-42.36894344	-41.81285611	-41.73858242	-42.21585075	-43.47480125	-51.25302606	-48.5938803	-46.37539154	-44.46428884	-42.827722	-41.46217141	-40.36916445	-39.64435776	-39.32572395	-39.56756708	-40.62918851	-50.40338104	-47.60864361	-45.29348169	-43.26450421	-41.46911492	-39.90955826	-38.5992226	-37.56894087	-36.9749747	-36.94950814	-37.79365131	-49.95636424	-47.05588672	-44.56905046	-42.3446415	-40.39070155	-38.58775891	-36.95257533	-35.60585688	-34.67790104	-34.2949576	-34.91169934	-49.95849754	-46.89038113	-44.22724247	-41.80624966	-39.64971406	-37.58225873	-35.6525581	-33.90076631	-32.46249607	-31.57435208	-31.76927496	-47.22582967	-44.35660152	-41.76967567	-39.31364035	-36.97194244	-34.67747519	-32.42234901	-30.37971771	-28.76796241	-45.06647118	-42.23890351	-39.58332766	-36.98397249	-34.3376727	-31.61619312	-28.73761733	-43.50513828	-40.62209458	-37.81249513	-34.8963987	-31.81782507
	2550000	-49.32192186	-48.00286546	-47.10324958	-46.68286414	-46.70825994	-48.36962869	-46.62281681	-45.29143347	-44.34666168	-43.72862759	-43.59504587	-43.93708434	-48.326232	-46.16447143	-44.4460554	-43.02464039	-41.99380682	-41.27488278	-40.94273297	-41.05782378	-41.75192584	-49.33337818	-46.58105794	-44.43802202	-42.61568411	-41.12126342	-39.95590739	-39.05411311	-38.5069133	-38.42866171	-38.91286324	-40.17405476	-47.97441942	-45.29258041	-43.05270764	-41.15450297	-39.52326014	-38.15540704	-37.06082405	-36.32979365	-36.01311256	-36.26694891	-37.32137639	-47.10783467	-44.31181524	-41.98575516	-39.94927333	-38.1607068	-36.59401813	-35.27736725	-34.24957	-33.65762584	-33.64517841	-34.4854121	-46.66333032	-43.74898999	-41.25375947	-39.03285669	-37.07623187	-35.28023367	-33.64131469	-32.29369425	-31.36706327	-30.98623854	-31.59646963	-46.66922462	-43.56903377	-40.91555333	-38.50332022	-36.32879007	-34.2559825	-32.32695281	-30.5763271	-29.13761609	-28.25931282	-28.45771194	-43.915319	-41.04868513	-38.45048396	-36.00591081	-33.65606844	-31.36029445	-29.10448734	-27.05679127	-25.44263288	-41.76147206	-38.93351461	-36.27386691	-33.67009072	-31.01989242	-28.29510438	-25.4180004	-40.1987391	-37.31562114	-34.50732947	-31.58996307	-28.49997413
	3400000	-46.9966147	-45.68845358	-44.81199204	-44.36146936	-44.4050971	-46.05907258	-44.30017119	-42.97697679	-42.01305415	-41.41461079	-41.27322149	-41.62352151	-46.04178947	-43.83485043	-42.11317876	-40.69780711	-39.66400459	-38.94387753	-38.606632	-38.72591465	-39.43843378	-47.02478203	-44.27073786	-42.10794293	-40.28575361	-38.791795	-37.62291085	-36.72995886	-36.18218992	-36.1037853	-36.59341187	-37.85659837	-45.67153453	-42.96044943	-40.7271666	-38.82080073	-37.1976844	-35.82141595	-34.73126833	-33.99279869	-33.67787606	-33.9410066	-34.99059281	-44.79788775	-41.99231983	-39.6562421	-37.62131348	-35.82696108	-34.2643058	-32.94175903	-31.91817143	-31.32911033	-31.31874719	-32.15541472	-44.33949724	-41.42173722	-38.93157027	-36.70738718	-34.7383053	-32.94051682	-31.30514491	-29.95924085	-29.02968246	-28.65927003	-29.26295969	-44.35289674	-41.24354365	-38.59000996	-36.1734304	-33.99077497	-31.92604037	-29.99075577	-28.23737924	-26.8027406	-25.92714245	-26.12773876	-41.59828415	-38.72014556	-36.12011842	-33.67276109	-31.32033519	-29.0214543	-26.76934029	-24.72026758	-23.10400701	-39.42925994	-36.60510132	-33.94183349	-31.3351951	-28.68490484	-25.9557285	-23.08411952	-37.86889772	-34.99219281	-32.17866731	-29.26323441	-26.16680586
