BPM Serial No.	16elec																																																																																																	
BPM Size	110																																																																																																	
"Experi,menter"	Tajima      Toyama      Hanamura      Kawachi      																																																																																																	
Meas. Start Time	2019/08/2917:38																																																																																																	
Meas. Finish Time	2019/08/2918:26																																																																																																	
Linear Scale Origin X(mm)	-99.334																																																																																																	
Linear Scale Origin Y(mm)	88.445																																																																																																	
note																																																																																																		
																																																																																																		
																																																																																																		
Data Point Number		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97
Linear Scale X (mm)		-119.335	-109.338	-99.337	-89.336	-79.335	-129.337	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-139.338	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-149.339	-139.341	-129.339	-119.339	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.341	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.341	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.341	-129.339	-119.339	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-149.339	-139.34	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-49.332	-139.338	-129.339	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-59.333	-129.337	-119.338	-109.338	-99.337	-89.336	-79.335	-69.334	-119.335	-109.338	-99.337	-89.336	-79.335
Linear Scale Y (mm)		38.448	38.448	38.448	38.448	38.448	48.444	48.444	48.444	48.444	48.444	48.444	48.444	58.444	58.444	58.444	58.444	58.444	58.444	58.444	58.444	58.444	68.443	68.443	68.444	68.444	68.443	68.443	68.443	68.443	68.443	68.443	68.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	78.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	88.443	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	98.442	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	108.443	118.442	118.442	118.442	118.442	118.442	118.442	118.442	118.442	118.442	128.442	128.442	128.442	128.442	128.442	128.442	128.442	138.442	138.442	138.442	138.442	138.442
R(beam)[mm]		20.001	10.004	0.003	-9.998	-19.999	30.003	20.004	10.004	0.003	-9.998	-19.999	-30	40.004	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	50.005	40.007	30.005	20.005	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.007	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.007	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.007	30.005	20.005	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	50.005	40.006	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	-50.002	40.004	30.005	20.004	10.004	0.003	-9.998	-19.999	-30	-40.001	30.003	20.004	10.004	0.003	-9.998	-19.999	-30	20.001	10.004	0.003	-9.998	-19.999
Y(beam)[mm]		-49.997	-49.997	-49.997	-49.997	-49.997	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-20.002	-20.002	-20.001	-20.001	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	39.997	39.997	39.997	39.997	39.997	39.997	39.997	49.997	49.997	49.997	49.997	49.997
Net Ana Temperature[℃]		22.25835108	22.26593352	22.27595689	22.27866528	22.28866788	22.26393664	22.27467151	22.30384316	22.2984939	22.29502727	22.25863152	22.26219943	22.27406907	22.25106726	22.23943132	22.23725266	22.25088548	22.25323033	22.25075565	22.23250065	22.23689951	22.24421189	22.26520644	22.25242015	22.25216567	22.25191898	22.22836925	22.23561153	22.25870164	22.26265386	22.27425344	22.27991431	22.27315762	22.28441963	22.27735913	22.28256816	22.29665022	22.29645287	22.29482991	22.27728123	22.24069852	22.24079979	22.2713529	22.24709945	22.23667619	22.27102051	22.2934095	22.31487666	22.31566606	22.31034017	22.31727084	22.31506881	22.33775643	22.31866788	22.27012984	22.26476759	22.2914308	22.2964295	22.31296287	22.30546092	22.29467411	22.30237081	22.29938198	22.27518826	22.26686835	22.27535705	22.29646585	22.29095819	22.29918463	22.30943132	22.27413399	22.27638795	22.28748896	22.31673332	22.33430538	22.31837964	22.3505557	22.35327967	22.33689431	22.27803687	22.25690989	22.27064139	22.27849649	22.28469488	22.30822643	22.27839263	22.24117112	22.215718	22.23343028	22.26315243	22.2949234	22.29299662	22.31024929	22.32534147	22.35441963	22.35509218	22.3301558
BPM Temperature[℃]		20.45910153	20.43206959	20.40327188	20.376188	20.37120229	20.37273435	20.41191898	20.43978187	20.44089847	20.398416	20.40223319	20.40854324	20.37743443	20.37920021	20.3477798	20.32542197	20.33152428	20.33134251	20.3307972	20.36136069	20.36548948	20.33251104	20.32087769	20.31160737	20.33199169	20.33630226	20.31838484	20.31695663	20.36258115	20.36668398	20.36154246	20.38418593	20.40786809	20.38818489	20.34832511	20.36021813	20.36250325	20.3521423	20.36941054	20.34970138	20.32721371	20.32020254	20.33957414	20.31529473	20.33897689	20.34146975	20.34591015	20.35294729	20.36922877	20.39101532	20.3914308	20.38517268	20.37172163	20.37847312	20.35595949	20.3915087	20.42087769	20.39828616	20.38335497	20.39239159	20.42279927	20.42152688	20.41264607	20.38548429	20.40747858	20.42864191	20.39631265	20.40594651	20.40470008	20.40184368	20.40314204	20.42129317	20.45788107	20.45767333	20.4635679	20.4549208	20.40392106	20.39467671	20.40399896	20.38392625	20.3534926	20.34910413	20.3183329	20.31635939	20.35193456	20.41251623	20.39997403	20.37894053	20.36219164	20.36941054	20.37437029	20.37574656	20.3521423	20.36452869	20.41399636	20.41472345	20.42168268
Frequency (Hz) / Data (dB)	850000	-22.38803123	-22.41025341	-22.42971931	-22.41970902	-22.4205727	-22.41408809	-22.41107219	-22.42679636	-22.42031351	-22.3995741	-22.4186666	-22.41727221	-22.43469759	-22.38969686	-22.40977584	-22.40343872	-22.41761028	-22.41732247	-22.41918391	-22.41787677	-22.41948707	-22.41025405	-22.39107189	-22.41021876	-22.38965819	-22.38885737	-22.41618116	-22.41362669	-22.39814025	-22.4203515	-22.41744373	-22.4178285	-22.42364306	-22.41085495	-22.41180811	-22.41442922	-22.4227394	-22.41464131	-22.41679214	-22.41612324	-22.42603089	-22.43266161	-22.41213724	-22.4130989	-22.41559027	-22.4107418	-22.42063312	-22.41998031	-22.42532847	-22.41586102	-22.41643948	-22.43247357	-22.43111906	-22.41134735	-22.41284254	-22.41218282	-22.40934616	-22.39172947	-22.4108297	-22.41831548	-22.39820909	-22.39731724	-22.43418221	-22.4158247	-22.40597217	-22.3922934	-22.4071262	-22.4183118	-22.40404904	-22.41465404	-22.42238992	-22.41888753	-22.41853681	-22.42810121	-22.40802232	-22.39002771	-22.41192971	-22.41266542	-22.4121755	-22.41537012	-22.41564609	-22.41321319	-22.39661533	-22.42722489	-22.42152766	-22.4122466	-22.41233936	-22.42376538	-22.42281425	-22.41664506	-22.41933035	-22.40735069	-22.41173518	-22.41992876	-22.42106026	-22.39970154	-22.41403376
	1700000	-22.42153588	-22.43455959	-22.43781809	-22.43688948	-22.43765013	-22.43614342	-22.43603165	-22.43861958	-22.43757108	-22.4243411	-22.43637672	-22.43602237	-22.44036123	-22.42204411	-22.43591413	-22.42467015	-22.4350607	-22.4372955	-22.4374851	-22.43739927	-22.43566712	-22.43458792	-22.42411815	-22.43454816	-22.42213431	-22.42204804	-22.4362398	-22.43395226	-22.42392076	-22.43351239	-22.43235616	-22.43432392	-22.43791551	-22.43637276	-22.43674796	-22.43683747	-22.43953143	-22.43475093	-22.4342349	-22.43666821	-22.44106934	-22.44131845	-22.43744569	-22.43741856	-22.4349652	-22.43655403	-22.4385791	-22.43950174	-22.44097643	-22.43849094	-22.43558517	-22.44095942	-22.43726357	-22.43393399	-22.4369968	-22.43709476	-22.43385953	-22.42474725	-22.43530693	-22.4389922	-22.42648049	-22.42454349	-22.43920278	-22.42864946	-22.43274926	-22.42418261	-22.43382223	-22.43789863	-22.42666637	-22.43712778	-22.44046177	-22.44028875	-22.43992422	-22.44189498	-22.42833108	-22.42148391	-22.43731963	-22.43808847	-22.4383267	-22.43677997	-22.43474055	-22.43266936	-22.42454183	-22.43898418	-22.4383921	-22.43667692	-22.43707639	-22.439556	-22.44105628	-22.43571146	-22.4382729	-22.42894538	-22.43771886	-22.44048428	-22.43983055	-22.4276815	-22.43359566
	2550000	-22.4322137	-22.4467966	-22.44431914	-22.4439896	-22.44563707	-22.44441585	-22.44535627	-22.44380485	-22.44569853	-22.43279473	-22.44269306	-22.44372662	-22.44348609	-22.43246534	-22.44493157	-22.43263934	-22.44256008	-22.44406135	-22.44415907	-22.44492604	-22.44110345	-22.44580032	-22.43446783	-22.44369249	-22.43379253	-22.43383622	-22.4435385	-22.44950864	-22.43822646	-22.44403819	-22.44375426	-22.44528265	-22.44308491	-22.44564633	-22.44732112	-22.44460068	-22.44792558	-22.44266917	-22.4425854	-22.44478222	-22.44641649	-22.44499892	-22.4442912	-22.44550285	-22.4408107	-22.44571003	-22.44902354	-22.44739558	-22.45049432	-22.44797296	-22.44452591	-22.45112371	-22.44566891	-22.44159521	-22.44375188	-22.44542496	-22.44585973	-22.43619617	-22.44549945	-22.44772193	-22.43606717	-22.4358057	-22.44531388	-22.43717683	-22.44107714	-22.43415654	-22.44128583	-22.44509139	-22.43594586	-22.44558672	-22.45386126	-22.44978651	-22.45093063	-22.45297222	-22.43787822	-22.43147117	-22.44517486	-22.44694509	-22.44928679	-22.44436378	-22.44250679	-22.44193439	-22.43519811	-22.44731778	-22.44687655	-22.4468197	-22.44958341	-22.44735407	-22.44711776	-22.44259013	-22.4455418	-22.43758664	-22.44546404	-22.44610562	-22.4456024	-22.43649014	-22.44067877
	3400000	-22.43668482	-22.44568909	-22.44541797	-22.44580964	-22.44634668	-22.44630385	-22.4480313	-22.44766831	-22.44871063	-22.43924979	-22.44654504	-22.44721589	-22.44593368	-22.43938726	-22.44943636	-22.43857384	-22.44695469	-22.44997107	-22.44919567	-22.44863736	-22.44311632	-22.44604443	-22.43877989	-22.4482764	-22.43939824	-22.44033859	-22.4483272	-22.44614757	-22.43843123	-22.44307892	-22.44150597	-22.44210913	-22.44552076	-22.44837731	-22.44975576	-22.44923891	-22.45158879	-22.44795048	-22.44693331	-22.44893528	-22.45038771	-22.44797852	-22.44728311	-22.44754374	-22.44626882	-22.44922685	-22.4503983	-22.45248617	-22.45282747	-22.45267948	-22.44858692	-22.45032336	-22.44622381	-22.44565895	-22.44691225	-22.44938098	-22.44842115	-22.44289347	-22.45121185	-22.45153292	-22.44217665	-22.44209112	-22.44836829	-22.44042487	-22.44299281	-22.43886617	-22.44465752	-22.44828431	-22.44129416	-22.4492597	-22.45236407	-22.45327958	-22.45279883	-22.4519361	-22.44021269	-22.43574674	-22.44782331	-22.45042043	-22.45230924	-22.44904058	-22.44802608	-22.44545494	-22.43957443	-22.44773538	-22.4483916	-22.4483268	-22.44825633	-22.44887016	-22.45063134	-22.44689772	-22.44926889	-22.44121483	-22.44853034	-22.4489125	-22.44906101	-22.44127116	-22.44244586
