BPM Serial No.	16elec																																																																																																																																																																																																																																																																																																																																																																																				
BPM Size	110																																																																																																																																																																																																																																																																																																																																																																																				
"Experi,menter"	Tajima      Hanamura      Kawachi      																																																																																																																																																																																																																																																																																																																																																																																				
Meas. Start Time	2019/08/2619:10																																																																																																																																																																																																																																																																																																																																																																																				
Meas. Finish Time	2019/08/2623:14																																																																																																																																																																																																																																																																																																																																																																																				
Linear Scale Origin X(mm)	-99.673																																																																																																																																																																																																																																																																																																																																																																																				
Linear Scale Origin Y(mm)	88.51																																																																																																																																																																																																																																																																																																																																																																																				
note																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																																																					
Data Point Number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373
R(beam)[mm]	20.001	15.004	10.004	5.003	0.002	-4.998	-9.998	-14.999	-19.999	30.002	25.005	20.004	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.999	-19.999	-25	-30	35.003	30.005	25.005	20.004	15.004	10.004	5.003	0.002	-4.998	-9.998	-14.998	-19.999	-25	-30	-35.001	40.004	35.006	30.005	25.005	20.004	15.004	10.004	5.003	0.002	-4.998	-9.998	-14.999	-19.999	-25	-30	-35.001	-40.001	45.005	40.006	35.006	30.005	25.005	20.004	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-25	-30	-35.001	-40.001	-45.002	45.004	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.002	-4.998	-9.998	-14.999	-19.999	-25	-30	-35.001	-40.001	-45.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.002	-4.998	-9.998	-14.999	-19.999	-25	-30	-35.001	-40.001	-45.002	-50.003	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-25	-30	-35.001	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.999	-19.999	-25	-30	-35.001	-40.001	-45.002	-50.003	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-25	-30	-35.001	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.999	-19.999	-24.999	-30	-35.001	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-25	-30	-35.001	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-25	-30	-35.001	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35.001	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35.001	-40.001	-45.002	-50.002	45.004	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35.001	-40.001	-45.002	45.005	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35.001	-40.001	-45.002	40.004	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	35.003	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	30.003	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-25	-30	20.002	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999
Y(beam)[mm]	-49.997	-49.997	-49.997	-49.997	-49.997	-49.997	-49.997	-49.997	-49.997	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-44.999	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-15.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-10.001	-5.002	-5.002	-5.002	-5.001	-5.001	-5.001	-5.001	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.001	-5.002	-5.001	-5.001	-5.001	-5.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	9.998	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	19.999	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	24.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	29.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	34.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	39.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	44.998	49.999	49.999	49.999	49.999	49.999	49.999	49.999	49.999	49.999
S32-5.1MHz(dB)	-42.19724526	-43.14924133	-44.15941141	-45.20166637	-46.21106498	-47.34130644	-48.46043496	-49.60387295	-50.83261018	-38.81131594	-39.87163173	-40.92051758	-41.99205633	-43.05493599	-44.12233076	-45.19925838	-46.3142098	-47.40687969	-48.57574286	-49.79326673	-51.02652392	-52.39553059	-36.38389342	-37.58517549	-38.7946928	-39.93273725	-41.05227078	-42.1541061	-44.6307134	-45.70062361	-45.46228627	-47.74541108	-47.76127385	-49.87053872	-50.16279702	-51.49369624	-52.91950577	-34.07764612	-35.44962738	-36.75534809	-38.00736798	-39.21799337	-40.3590023	-41.48869684	-42.60667858	-45.08965278	-44.86775602	-45.94776882	-47.10026408	-48.28308395	-49.52478372	-50.79446951	-52.15805135	-53.62961009	-31.89134853	-33.41020765	-34.87621208	-36.23724509	-37.51305129	-38.69264592	-39.87786497	-41.01379502	-42.14598421	-43.29195753	-44.3570667	-45.51202457	-46.64915745	-47.77274325	-49.00183408	-50.27091112	-51.57119922	-53.00760767	-54.5754392	-31.73572118	-33.27833466	-34.69156914	-35.99339723	-37.24802086	-38.43178763	-39.59852742	-40.7960283	-41.8666941	-42.94765311	-44.0509066	-45.19192198	-46.30306324	-47.42056366	-48.63816581	-49.88308996	-51.16133598	-52.54096154	-54.05867931	-32.20723134	-33.69240158	-35.07542762	-36.42736411	-35.98075514	-38.85365903	-40.00739407	-39.48948812	-40.63804548	-43.20552899	-42.80442958	-43.87353722	-44.95350148	-46.09065166	-47.23098403	-48.38060117	-49.57317415	-50.86045134	-52.23363707	-53.68508243	-55.27592366	-33.08966127	-34.35808514	-33.8740059	-35.05324696	-36.2610961	-37.4140142	-38.51378172	-39.63952888	-40.67243384	-41.76394262	-42.81992392	-43.85951812	-44.91429513	-46.00258354	-47.09876911	-48.2405812	-49.43056137	-50.7021606	-52.00675412	-53.46182157	-55.04749958	-34.27507776	-33.94062265	-34.59324326	-37.37946279	-36.68037121	-37.74354442	-38.78055918	-39.88075707	-40.82612029	-41.90758152	-42.87989909	-43.90310282	-44.95358293	-46.04255002	-47.20670407	-48.25430266	-49.38610243	-50.62403553	-51.95088507	-53.34859995	-54.86839917	-33.88648252	-34.63478433	-35.49009788	-36.36269174	-37.2986957	-38.25964386	-39.22452278	-40.18149445	-41.14533577	-42.12351614	-43.11293906	-44.10594906	-45.1460846	-46.17149787	-47.21746036	-48.30822584	-49.49639381	-50.66953446	-51.99109243	-53.36645529	-54.83708078	-35.43081665	-35.87139281	-36.53370153	-37.28402084	-38.11468986	-38.96719695	-39.80471442	-42.23354309	-41.62145016	-42.5645681	-43.44485807	-44.40271564	-45.40294801	-46.38924678	-47.42848485	-48.49420149	-49.63384275	-50.82648576	-52.12264889	-53.44965758	-54.95331542	-36.9388208	-37.21441642	-37.70829199	-38.29675533	-38.98103456	-39.70614636	-40.49941866	-41.28247434	-43.75951243	-44.56916918	-43.88835556	-46.25698217	-45.75890383	-46.73753977	-47.7570833	-48.80217428	-49.89868469	-51.08437588	-52.34700593	-53.68656108	-55.16301502	-38.49509284	-38.61189362	-38.98511478	-39.37405342	-39.95357254	-40.60576276	-41.29331808	-42.03180775	-42.79824281	-43.5952762	-44.43803119	-45.30612185	-46.21427847	-47.18100946	-48.15267645	-49.1741757	-50.29025929	-51.42724906	-52.66306173	-54.02229999	-55.51299001	-40.12493096	-40.1032297	-40.24676846	-40.59205683	-41.02590229	-41.53478756	-42.14198115	-42.80420142	-43.50666383	-44.25870121	-45.06280023	-45.89513165	-46.77986852	-47.68287418	-48.64528589	-49.66528548	-50.73542214	-51.89219835	-53.12924647	-54.4809012	-55.98610907	-41.79055266	-41.63609695	-41.62513825	-41.84714934	-42.1677877	-42.58803166	-43.11009757	-43.71054915	-44.40465448	-45.04199457	-45.78548697	-46.59287499	-47.42334043	-48.30268183	-49.24045363	-50.24117261	-51.28412315	-52.42786713	-53.66812074	-55.0234492	-56.54517098	-43.23447822	-43.08029072	-43.16768648	-43.39130372	-43.73473679	-44.19199	-44.68795717	-45.25916802	-45.90351575	-46.6075563	-47.34168569	-48.159954	-49.01749074	-49.93501016	-50.9105726	-51.98217377	-53.12049906	-54.35938859	-55.71900952	-44.82356671	-44.61075358	-44.59137246	-44.70595917	-44.96394705	-45.3086022	-45.75160504	-46.26442201	-46.86212101	-47.51551175	-48.22501019	-49.01117101	-49.8155307	-50.72867584	-51.6905421	-52.747034	-53.90387416	-55.15349643	-56.55284991	-46.23222255	-46.08130253	-46.10458287	-46.26609481	-46.54645202	-46.91730398	-47.38454627	-47.91419259	-48.52600214	-49.19461895	-49.94332195	-50.74045288	-51.61345312	-52.58622991	-53.64412529	-54.79524481	-56.08087772	-47.72412777	-47.63032776	-47.69899157	-47.88647044	-48.20485131	-48.59283673	-49.08652511	-49.64812929	-50.27592624	-50.99121413	-51.7849127	-52.64909008	-53.62054886	-54.67501147	-55.84978638	-49.27726603	-49.2547939	-49.38079384	-49.60183528	-49.92896525	-50.38426483	-50.89512495	-51.49931586	-52.18135163	-52.97942353	-53.82745366	-54.81329798	-55.88119391	-51.00276644	-51.14562004	-51.43325261	-51.82372079	-52.30256819	-52.87544603	-53.53766983	-54.3233916	-55.18564359
S42-5.1MHz(dB)	-55.31188723	-54.43118341	-53.62151647	-52.99986969	-52.40837023	-51.92686064	-51.55514577	-51.27841194	-51.1115736	-56.00228166	-54.91958129	-53.92617943	-53.08173833	-52.29676683	-51.61541188	-51.01376151	-50.50838515	-50.0393261	-49.7135077	-49.4747315	-49.33767381	-49.36399549	-55.98436628	-54.78485361	-53.71926133	-52.75579865	-51.90068478	-51.10082688	-51.07202582	-50.50332063	-49.19443118	-49.58105691	-48.32067232	-48.91966539	-47.77815361	-47.71507638	-47.80477988	-56.21007989	-54.88134397	-53.75176584	-52.69920888	-51.74507017	-50.85034756	-50.03901351	-49.30920835	-49.51820864	-48.05781555	-47.47588936	-47.03849864	-46.65754161	-46.40577815	-46.21454099	-46.18256755	-46.3265507	-56.69312143	-55.24280291	-54.01714183	-52.85952544	-51.79891752	-50.82839336	-49.9367859	-49.10072429	-48.33723374	-47.66448258	-46.95816755	-46.39837977	-45.89729496	-45.4085343	-45.08035406	-44.83559455	-44.68296062	-44.74046013	-44.9545366	-55.8513063	-54.48392607	-53.23466481	-52.07170866	-51.02204636	-50.0495327	-49.11972223	-48.31578618	-47.48411306	-46.71727978	-46.01721737	-45.3991336	-44.81618975	-44.2705002	-43.86594656	-43.53344194	-43.29365364	-43.2018834	-43.30090967	-56.23556055	-55.07085962	-53.98201583	-52.9307877	-51.41894862	-51.05075213	-50.19839739	-48.41600119	-47.5493942	-47.78529244	-45.9045815	-45.14109989	-44.44353404	-43.82416792	-43.25602668	-42.70075553	-42.25582084	-41.92713183	-41.74276433	-41.74548154	-41.88652018	-55.79753338	-54.60865841	-53.24729722	-51.99385888	-50.84684499	-49.80946816	-48.77243882	-47.83640772	-46.89402782	-46.04973418	-45.20778286	-44.40047597	-43.63435342	-42.92745507	-42.23546488	-41.6319246	-41.10202448	-40.71383139	-40.34206199	-40.20036505	-40.26027395	-55.45417516	-54.19748486	-52.79999513	-52.13239621	-50.39438528	-49.27947536	-48.26455164	-47.32370443	-46.31189864	-45.45345845	-44.52961824	-43.6847918	-42.8718902	-42.11792104	-41.48207399	-40.69375451	-40.02959333	-39.48348046	-39.07772237	-38.76304754	-38.62193429	-55.28108859	-53.80199686	-52.44322114	-51.17018853	-50.00463597	-48.89775079	-47.84347927	-46.83020063	-45.85218513	-44.9181573	-43.99177471	-43.09369446	-42.25966668	-41.41248775	-40.57310282	-39.78162157	-39.06499733	-38.38446203	-37.83436127	-37.35832732	-36.99136699	-55.08400064	-53.54918835	-52.19407175	-50.94572971	-49.76781668	-48.65014564	-47.5422688	-47.6309423	-45.52620412	-44.55619971	-43.54985358	-42.61081455	-41.69370538	-40.77155214	-39.87986569	-39.00555077	-38.17455646	-37.36220252	-36.67524567	-35.9648818	-35.4530246	-54.95435743	-53.44310736	-52.0747784	-50.79138122	-49.57863362	-48.43721794	-47.33694113	-46.24278235	-46.57870751	-45.62843793	-43.19947017	-43.7528278	-41.24837653	-40.29206197	-39.32160858	-38.35045529	-37.39561539	-36.47214997	-35.56179794	-34.74516085	-33.99608716	-54.96874301	-53.42798563	-52.06255037	-50.71604821	-49.50499605	-48.33837651	-47.22833176	-46.13939679	-45.06332122	-44.01167088	-42.96860286	-41.95142683	-40.92838435	-39.93432172	-38.87229831	-37.82523443	-36.8125511	-35.71738835	-34.65918139	-33.61500031	-32.62970175	-55.11296366	-53.54225783	-52.0968096	-50.78919659	-49.53207073	-48.33427974	-47.1932689	-46.07066294	-44.99251319	-43.92542608	-42.86066513	-41.80432646	-40.76227225	-39.67124922	-38.57683092	-37.46276992	-36.33527886	-35.15794149	-33.94698124	-32.70710343	-31.45702468	-55.37342166	-53.79268867	-52.29254228	-50.97045961	-49.67669288	-48.45614201	-47.29340678	-46.16905329	-45.10920425	-43.96371454	-42.87601955	-41.81305603	-40.69851033	-39.60229386	-38.45434111	-37.28476297	-36.0747344	-34.8024874	-33.47551798	-32.05340262	-30.56292502	-54.14508701	-52.62253159	-51.23879934	-49.95317824	-48.70226757	-47.53610109	-46.37686745	-45.23783276	-44.13429007	-43.02993889	-41.92829359	-40.816712	-39.67542883	-38.52509591	-37.32200516	-36.0638672	-34.73504936	-33.31864735	-31.76963698	-54.64241353	-53.10312509	-51.66361524	-50.32828431	-49.08300109	-47.87155612	-46.70903655	-45.57232774	-44.44892028	-43.33721554	-42.22499509	-41.12172317	-39.96052077	-38.79457158	-37.57009202	-36.3044032	-34.96824675	-33.51754673	-31.93685626	-53.71166193	-52.22656833	-50.88755473	-49.59490772	-48.35669816	-47.18716098	-46.03639829	-44.92117987	-43.80241406	-42.68992174	-41.5760409	-40.43760161	-39.2738268	-38.07774101	-36.83797989	-35.5294694	-34.12818199	-53.01098125	-51.59118008	-50.28236467	-49.02982873	-47.81315492	-46.6659626	-45.54691821	-44.43355687	-43.334375	-42.23340457	-41.13249156	-40.00890741	-38.86323127	-37.67962379	-36.45563492	-52.48265943	-51.13126213	-49.87094849	-48.65098242	-47.47534797	-46.38188244	-45.27396417	-44.1898905	-43.11453924	-42.06477313	-40.99447306	-39.92809435	-38.85417657	-50.92084278	-49.66401566	-48.51400911	-47.38367173	-46.30629663	-45.27382793	-44.23910982	-43.24898137	-42.27178007
S12-5.1MHz(dB)	-55.32216691	-55.03506461	-54.91116407	-54.90724207	-54.97679241	-55.23868139	-55.56860414	-56.04367347	-56.57328249	-54.63606145	-54.09313003	-53.72615947	-53.47368441	-53.37627894	-53.37885552	-53.5029118	-53.75526119	-54.04919022	-54.55559493	-55.06165981	-55.71658153	-56.55788063	-53.69109442	-53.04196195	-52.59109215	-52.24271879	-52.04137793	-51.96096652	-53.30777707	-53.46731189	-52.35842321	-53.96575341	-53.17892576	-54.86975676	-54.35427682	-55.16660579	-56.10402247	-52.99262261	-52.21356923	-51.62295162	-51.17138577	-50.90774355	-50.72127532	-50.64719679	-50.7025229	-52.26214525	-51.14675071	-51.45668215	-51.9010061	-52.45566814	-53.13787219	-53.87988311	-54.81099577	-55.88673603	-52.49480664	-51.55395744	-50.8432041	-50.29117874	-49.90959229	-49.59058216	-49.46396466	-49.42410934	-49.49459191	-49.70712696	-49.92449931	-50.31452012	-50.79510151	-51.31001634	-52.00667231	-52.79503643	-53.66825501	-54.71022231	-55.9143808	-51.13529686	-50.28797064	-49.59221621	-49.04086556	-48.67139906	-48.39567125	-48.2664664	-48.32107786	-48.36648061	-48.5360165	-48.81362539	-49.23314091	-49.72052964	-50.25925442	-50.95963017	-51.73783833	-52.63362083	-53.64354496	-54.83730192	-52.24454886	-51.27719476	-50.43589061	-49.84022867	-47.8120871	-49.01093351	-48.80757905	-47.11537164	-47.15887991	-48.81415977	-47.46017962	-47.75888889	-48.15551276	-48.68948743	-49.29316362	-49.96890537	-50.73092893	-51.65223305	-52.69267355	-53.88427348	-55.17224974	-51.08235118	-50.13693167	-47.79061682	-47.11922255	-46.68358445	-46.34155439	-46.12585166	-46.0743778	-46.06075451	-46.22278087	-46.45954494	-46.77166272	-47.19226043	-47.722596	-48.31210541	-49.01538699	-49.81371887	-50.79704756	-51.80644087	-53.00627287	-54.36313883	-49.99983478	-47.92910846	-46.64088866	-47.63502082	-45.49973271	-45.19042403	-44.99135399	-44.99915071	-44.97134201	-45.19023966	-45.40014678	-45.76057548	-46.2263649	-46.80978772	-47.55696383	-48.20292477	-48.99920992	-49.94676256	-51.04816789	-52.24841183	-53.56123056	-47.33540132	-46.30974565	-45.49954909	-44.84390337	-44.37674325	-44.07335523	-43.9077595	-43.85174814	-43.92052395	-44.11798755	-44.41807667	-44.81172381	-45.34649234	-45.9320171	-46.59497292	-47.35131743	-48.25579267	-49.21764739	-50.33407272	-51.54703254	-52.88610281	-46.31473356	-45.20538346	-44.38068959	-43.75871477	-43.3183364	-43.02672611	-42.83013216	-44.50967113	-42.94051201	-43.17872714	-43.45350314	-43.90077912	-44.4563864	-45.06729455	-45.79105632	-46.60593912	-47.52410899	-48.53618472	-49.70583055	-50.89682526	-52.28349282	-45.24111358	-44.12771959	-43.29900239	-42.64131435	-42.18045672	-41.88042918	-41.75651843	-41.71938519	-43.77987388	-44.01458921	-42.51717267	-44.83871098	-43.5981804	-44.29646488	-45.05172023	-45.91506662	-46.85414773	-47.92730278	-49.08626469	-50.38988728	-51.8126698	-44.19083003	-43.05584945	-42.23361248	-41.49369148	-41.04274106	-40.77810952	-40.67074376	-40.70127032	-40.86787914	-41.16805212	-41.59256614	-42.13338541	-42.78010528	-43.55223776	-44.34177133	-45.26489171	-46.30582091	-47.38471687	-48.59886245	-49.93872221	-51.42035471	-43.19130143	-42.02773216	-41.06559021	-40.38994286	-39.90297081	-39.59957644	-39.50947992	-39.58183568	-39.8121188	-40.18515036	-40.67781113	-41.2917327	-42.02018521	-42.79870919	-43.6996653	-44.67973118	-45.7571561	-46.92230939	-48.20626457	-49.59357753	-51.14894938	-42.20996292	-40.97545884	-39.9364094	-39.22590121	-38.72315764	-38.43442977	-38.36838249	-38.50272687	-38.8445657	-39.21228211	-39.78010623	-40.49608161	-41.26171343	-42.15172118	-43.10559821	-44.17487191	-45.31611214	-46.53739661	-47.88949612	-49.36587766	-50.98895748	-39.92556824	-38.78973533	-38.00150898	-37.4858584	-37.22810528	-37.23003697	-37.38259533	-37.73136493	-38.25344412	-38.90993895	-39.68640588	-40.56671813	-41.53731684	-42.60184741	-43.73871095	-44.95671189	-46.28255527	-47.69768232	-49.24513949	-38.78293947	-37.61502431	-36.76272422	-36.22291735	-35.97121559	-35.98436955	-36.22753164	-36.67565005	-37.29890689	-38.06477525	-38.94812472	-39.95055398	-40.99897882	-42.16100666	-43.38615336	-44.70381243	-46.12196954	-47.62902729	-49.2879307	-36.38170252	-35.436268	-34.86655757	-34.63410176	-34.7097755	-35.05158627	-35.61886276	-36.36472673	-37.25756078	-38.26891189	-39.37755582	-40.55542427	-41.8176943	-43.15069432	-44.56224052	-46.081235	-47.71627495	-34.05717563	-33.42597907	-33.21263511	-33.37439201	-33.83681178	-34.55409858	-35.46014305	-36.51018662	-37.66642018	-38.91321262	-40.23188426	-41.61375424	-43.05863694	-44.59079947	-46.20811351	-31.82919501	-31.67111472	-31.983738	-32.60045092	-33.50802503	-34.64106659	-35.86152739	-37.19955125	-38.59694158	-40.06656534	-41.58014452	-43.16101422	-44.80249291	-30.46222513	-31.34483534	-32.52211304	-33.8729363	-35.34529257	-36.8895542	-38.46255826	-40.09608894	-41.75510768
