BPM Serial No.	16elec																																																																																																																																																																																																																																																																																																																																																																																				
BPM Size	110																																																																																																																																																																																																																																																																																																																																																																																				
"Experi,menter"	Tajima      Hanamura      Kawachi      																																																																																																																																																																																																																																																																																																																																																																																				
Meas. Start Time	2019/08/2615:30																																																																																																																																																																																																																																																																																																																																																																																				
Meas. Finish Time	2019/08/2619:02																																																																																																																																																																																																																																																																																																																																																																																				
Linear Scale Origin X(mm)	-99.673																																																																																																																																																																																																																																																																																																																																																																																				
Linear Scale Origin Y(mm)	88.51																																																																																																																																																																																																																																																																																																																																																																																				
note																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																																																					
Data Point Number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373
R(beam)[mm]	20.002	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	30.003	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	35.004	30.006	25.006	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	40.005	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.997	-19.998	-24.998	-29.999	-35	-40	45.005	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	45.005	40.008	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.998	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.001	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.001	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	45.005	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	45.005	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	-40	-45.001	40.005	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	-40	35.004	30.006	25.006	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	30.003	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	20.002	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998
Y(beam)[mm]	-49.997	-49.997	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-45.001	-45	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	49.997	49.997	49.997	49.997	49.997	49.997	49.997	49.997	49.997
S32-5.1MHz(dB)	-47.20447586	-47.68995846	-48.26828846	-48.94055099	-49.6336726	-50.42951339	-51.31499079	-52.25349369	-53.30967596	-44.76043488	-45.14356803	-45.64021606	-46.25003953	-46.8573892	-47.57136614	-48.35151335	-49.18466065	-50.06561914	-51.05305642	-52.06965286	-53.1527621	-54.39039793	-42.74178969	-43.20006226	-43.68113009	-44.2973701	-44.98424742	-45.65370949	-46.45441035	-47.25831225	-48.11528368	-49.01459647	-49.98409624	-51.02700945	-52.11146164	-53.30479638	-54.59806591	-40.76302609	-41.19937534	-41.75141308	-42.39090127	-43.1034402	-43.82788735	-44.62912592	-45.43826328	-46.33023542	-47.20635056	-48.16978159	-49.1304969	-50.17444894	-51.22325877	-52.40519231	-53.65406772	-55.05106294	-38.59227344	-39.18807271	-39.85797244	-40.52171048	-41.27581157	-42.03331213	-42.9203532	-43.73837412	-44.59941254	-45.48486348	-46.4006985	-47.36465971	-48.35769859	-49.43892693	-50.48686932	-51.65638838	-52.88863023	-54.25277517	-55.73510596	-37.07472981	-37.77782786	-38.63975935	-39.43548737	-40.33275501	-41.18488464	-42.05228767	-42.97766912	-43.92480857	-44.8061422	-45.79432376	-46.75905684	-47.75411604	-48.80034569	-49.89825364	-51.05871749	-52.30128187	-53.61871245	-55.05268051	-34.86567999	-35.70294401	-36.59567645	-37.54765508	-38.50582113	-39.46304837	-40.41994049	-41.3718238	-42.32690748	-43.28044055	-44.24085994	-45.23825308	-46.2438891	-47.25904484	-48.32192385	-49.40512059	-50.56197366	-51.79523842	-53.10268411	-54.53265653	-56.09674569	-33.4389837	-34.54594801	-35.65120214	-36.74021091	-37.80509205	-38.8740869	-39.84949033	-40.94476388	-41.87680393	-42.84369119	-43.82766646	-44.85660721	-45.88172771	-46.89480815	-47.95086786	-49.05310758	-50.19836655	-51.41379955	-52.70714792	-54.10993877	-55.64378289	-32.4418607	-33.71339427	-34.96933696	-36.13903184	-37.27505253	-38.38402197	-39.43025483	-40.47452118	-41.51351032	-42.53043952	-43.5241127	-44.5377285	-45.56422006	-46.60900579	-47.68514699	-48.78478654	-49.9331691	-51.14543814	-52.43442602	-53.81250404	-55.31361513	-31.75007146	-33.19642926	-34.52185197	-35.77622451	-36.95480908	-38.08672205	-39.18151041	-40.24433725	-41.28648733	-42.32183317	-43.33300873	-44.35571303	-45.39450234	-46.44884123	-47.51710982	-48.62095447	-49.78407512	-50.98827906	-52.28203755	-53.62813856	-55.14700653	-31.52836502	-33.00911276	-34.37168391	-35.67649962	-36.84975703	-37.99900018	-39.12409471	-40.16517097	-41.21146841	-42.24610837	-43.27290465	-44.30743424	-45.33409436	-46.38824134	-47.46326019	-48.56553218	-49.71877174	-50.93353031	-52.20949175	-53.59408526	-55.08846481	-31.74380849	-33.18896503	-34.539821	-35.79606257	-36.98468183	-38.07538364	-39.17823968	-40.26927985	-41.29538056	-42.30573463	-43.33436868	-44.35708232	-45.39184426	-46.4450931	-47.51109589	-48.62074157	-49.77004417	-50.99011983	-52.26324584	-53.63490063	-55.14617293	-32.36012923	-33.6960238	-34.98789589	-36.12106205	-37.30874163	-38.36719995	-39.43260645	-40.46315024	-41.48987695	-42.53126247	-43.51447326	-44.52673809	-45.55623015	-46.60140855	-47.66633182	-48.78039997	-49.93667683	-51.13780909	-52.44288124	-53.81711181	-55.33398267	-33.3947201	-34.52020369	-35.63363316	-36.70503538	-37.76732589	-38.80911369	-39.82751462	-40.83072615	-41.82504302	-42.82509911	-43.856727	-44.81944544	-45.83691057	-46.8892192	-47.92898439	-49.04060017	-50.18729457	-51.39871125	-52.70942976	-54.09534526	-55.64567807	-34.69474832	-35.60291363	-36.54746451	-37.51110575	-38.47564643	-39.43626673	-40.3959219	-41.35584718	-42.30338258	-43.26523073	-44.23408342	-45.21519204	-46.21180239	-47.24430622	-48.2928578	-49.41005338	-50.57449182	-51.78091331	-53.0641411	-54.49776783	-56.05718538	-36.94463728	-37.70367428	-38.51920586	-39.36347673	-40.24007215	-41.1153043	-42.02534668	-42.92394614	-43.84724702	-44.77614349	-45.73805842	-46.72501536	-47.72546882	-48.77983391	-49.87121012	-51.02954913	-52.2668138	-53.58178227	-55.02386417	-38.5009935	-39.06059437	-39.70889632	-40.43143814	-41.19030789	-41.99465077	-42.8188814	-43.67187327	-44.55701514	-45.45496658	-46.38652639	-47.34193846	-48.3435914	-49.38880917	-50.47395947	-51.66077747	-52.89313967	-54.27276446	-55.70520169	-40.61565838	-41.07970882	-41.66470209	-42.31281556	-43.01792514	-43.7807031	-44.5727943	-45.39800352	-46.26738063	-47.16301269	-48.10358642	-49.07837574	-50.11718938	-51.20584435	-52.40705132	-53.65282669	-55.0343088	-42.65870387	-43.07323521	-43.60675996	-44.21350203	-44.88383791	-45.60865033	-46.38710632	-47.20076554	-48.07559924	-48.98235759	-49.96399858	-50.99986097	-52.10452266	-53.28460463	-54.58374452	-44.66538319	-45.07297159	-45.59458269	-46.1714789	-46.81325223	-47.53795331	-48.31524648	-49.15171275	-50.0354741	-50.99081917	-52.022373	-53.14062045	-54.37971044	-47.12688972	-47.61983332	-48.20548074	-48.85362459	-49.59057232	-50.39968922	-51.28148877	-52.22630288	-53.27052255
S42-5.1MHz(dB)	-53.40881732	-52.37959583	-51.440521	-50.57220387	-49.76001564	-49.02396383	-48.37967615	-47.7930403	-47.34065804	-54.53288662	-53.32380758	-52.17895273	-51.17242162	-50.19990187	-49.28270959	-48.48288151	-47.69920537	-46.99451966	-46.34698882	-45.75700455	-45.22957592	-44.82668141	-54.7372557	-53.4298568	-52.26072715	-51.16544245	-50.13410718	-49.1434011	-48.25850338	-47.38848751	-46.55241955	-45.77123839	-45.05994088	-44.40769772	-43.76320145	-43.23316678	-42.84773095	-55.18562296	-53.83237255	-52.55174905	-51.37792838	-50.29260253	-49.24743532	-48.26458594	-47.33167558	-46.4624981	-45.57505318	-44.79255575	-43.97821198	-43.24812189	-42.48649659	-41.83217062	-41.25397774	-40.77943697	-55.87356946	-54.38990998	-53.06644679	-51.82910212	-50.6544216	-49.54372915	-48.54332666	-47.52772553	-46.55288998	-45.61574671	-44.71067307	-43.83361605	-42.97768901	-42.21004938	-41.36406349	-40.58989051	-39.88837763	-39.2618543	-38.72552271	-55.1850181	-53.74206569	-52.44277642	-51.19729613	-50.06408728	-48.96638994	-47.90143378	-46.89747108	-45.94662776	-44.94347196	-44.05016157	-43.10656913	-42.17521826	-41.28646688	-40.41289091	-39.5544481	-38.7042376	-37.92194701	-37.16949724	-56.23459963	-54.66686057	-53.22715499	-51.93188469	-50.72313311	-49.55784074	-48.44999503	-47.40005287	-46.37390689	-45.37432501	-44.38461145	-43.42981251	-42.47571302	-41.50808947	-40.55859834	-39.59644937	-38.63228064	-37.69003788	-36.73932761	-35.84012665	-34.91018738	-55.78997152	-54.26339617	-52.84568597	-51.548109	-50.34277851	-49.20647439	-48.08723371	-47.0883549	-46.01637813	-44.97625839	-43.96947383	-43.00655095	-42.03101349	-41.00570031	-39.99025317	-38.98904172	-37.92944268	-36.87223814	-35.78855793	-34.68237189	-33.57990061	-55.48752845	-53.96931593	-52.59161551	-51.28609792	-50.08364356	-48.9385273	-47.8290379	-46.75673894	-45.72349014	-44.70250191	-43.6712841	-42.65303716	-41.63866701	-40.61403891	-39.56860504	-38.50837282	-37.41460072	-36.28919751	-35.11134061	-33.88065033	-32.53355937	-55.32789343	-53.80075996	-52.40686057	-51.12775731	-49.92010124	-48.77735356	-47.65222769	-46.59216776	-45.54108498	-44.50739977	-43.48246773	-42.46457867	-41.43785414	-40.39243839	-39.32370783	-38.23065726	-37.10964021	-35.92328362	-34.679339	-33.34441266	-31.90123468	-55.26699113	-53.74108803	-52.36673671	-51.09917394	-49.86755145	-48.71377092	-47.63005302	-46.53697492	-45.48673591	-44.45476761	-43.42033133	-42.38997889	-41.36058992	-40.31065725	-39.24114044	-38.14838848	-37.00181871	-35.80208705	-34.53801001	-33.18188737	-31.74297619	-55.28505695	-53.7875109	-52.43074066	-51.14435921	-49.93434554	-48.76884305	-47.67088288	-46.61529518	-45.55903887	-44.50452412	-43.48596727	-42.46513612	-41.4326459	-40.38575114	-39.33278154	-38.23424113	-37.10626669	-35.95725433	-34.6842806	-33.34941161	-31.94919622	-55.47646861	-53.9821219	-52.58167523	-51.29034421	-50.09619189	-48.93081661	-47.83234225	-46.75033725	-45.71143378	-44.70624299	-43.6707124	-42.65179266	-41.64020978	-40.60859969	-39.57558327	-38.51314713	-37.43369247	-36.29477034	-35.11727758	-33.86482214	-32.57568842	-55.77636123	-54.24361834	-52.85150896	-51.54678114	-50.32956389	-49.18836676	-48.07854924	-47.0209162	-45.98076895	-44.96927868	-44.01012259	-42.97528625	-41.98793955	-41.0135829	-39.99436104	-38.96745614	-37.94283992	-36.88747173	-35.80152225	-34.69371265	-33.56676519	-56.21165017	-54.65202929	-53.232976	-51.91905124	-50.71410707	-49.55389941	-48.45266997	-47.3902821	-46.36871032	-45.36490484	-44.38604939	-43.42286776	-42.45756437	-41.51585831	-40.55341282	-39.60192453	-38.69139659	-37.68693517	-36.73460954	-35.81028393	-34.88965563	-55.19248351	-53.7260325	-52.41674735	-51.18752693	-50.0334723	-48.93837468	-47.89584859	-46.88051375	-45.89830719	-44.93752886	-44.00584069	-43.08970046	-42.1832511	-41.28327764	-40.39856706	-39.53910496	-38.69075663	-37.89209923	-37.13697364	-55.89195349	-54.36527724	-53.02640149	-51.80612249	-50.62144988	-49.53442183	-48.48529854	-47.49672365	-46.53277732	-45.61002408	-44.71079192	-43.82909651	-42.98378681	-42.16183518	-41.35803414	-40.6082055	-39.90091309	-39.2753356	-38.69242723	-55.18276353	-53.79296323	-52.54007826	-51.36504602	-50.27700685	-49.23560967	-48.252297	-47.30862251	-46.41927701	-45.55694177	-44.73573236	-43.94079502	-43.18642879	-42.47771968	-41.83357375	-41.26128066	-40.77861682	-54.74221782	-53.43482838	-52.23593787	-51.15173724	-50.10793604	-49.12975759	-48.22550606	-47.36369406	-46.53502897	-45.77334629	-45.04655994	-44.37881069	-43.77038975	-43.24581994	-42.81654644	-54.52810702	-53.30253798	-52.18294003	-51.14681964	-50.18672504	-49.29698406	-48.46602457	-47.69364291	-46.96798149	-46.32647196	-45.74358513	-45.24169502	-44.84090354	-53.396424	-52.3726807	-51.40954253	-50.54121946	-49.74553953	-49.0180926	-48.36254906	-47.79022154	-47.30006185
S12-5.1MHz(dB)	-56.1668025	-55.74227213	-55.4349684	-55.27829831	-55.1874388	-55.22607968	-55.40119011	-55.71169311	-56.19605118	-55.79690909	-55.10673176	-54.60635338	-54.19657414	-53.87410888	-53.7137175	-53.67820745	-53.70411292	-53.88282781	-54.210317	-54.59991868	-55.07253501	-55.75355099	-55.13658214	-54.35672564	-53.68622027	-53.17749558	-52.82386613	-52.49026265	-52.35330787	-52.29092225	-52.32858408	-52.47123325	-52.74454711	-53.17803093	-53.62305967	-54.29055905	-55.13623586	-54.74211343	-53.77041825	-52.98296241	-52.34569752	-51.87213364	-51.47271051	-51.21263924	-51.05369499	-51.02481548	-51.0517061	-51.26279817	-51.49133969	-51.89447332	-52.31919403	-52.9510192	-53.71378448	-54.65688926	-54.45234279	-53.43410804	-52.53283105	-51.7670714	-51.1308738	-50.61364908	-50.3121565	-50.03103304	-49.84404066	-49.77603439	-49.80538812	-49.97171859	-50.23473677	-50.66653208	-51.08746272	-51.69766209	-52.44530926	-53.34554592	-54.43504742	-53.2769723	-52.19529657	-51.35305664	-50.57475534	-50.00134551	-49.49756569	-49.11771779	-48.86641291	-48.73786551	-48.61580571	-48.71297957	-48.85353777	-49.08686065	-49.46420646	-49.93877206	-50.55832873	-51.29220915	-52.19163665	-53.24584874	-53.42693685	-52.12471376	-51.05017369	-50.17569069	-49.45098892	-48.84058373	-48.35732317	-47.98431484	-47.72262228	-47.56023182	-47.50946959	-47.57816674	-47.73925915	-47.99238658	-48.36602224	-48.82279344	-49.42058901	-50.17499666	-51.05018813	-52.13570342	-53.34372667	-52.3358624	-51.06271166	-50.02865503	-49.15320658	-48.42080483	-47.83795501	-47.30804499	-47.03737037	-46.70317586	-46.50097593	-46.44669477	-46.54109792	-46.71371277	-46.93500939	-47.31225088	-47.80379479	-48.38862404	-49.12646344	-50.01143928	-51.04611256	-52.28985082	-51.39528248	-50.11173921	-49.06950841	-48.16422235	-47.41081582	-46.805807	-46.28386259	-45.89247161	-45.62862897	-45.47499365	-45.39668666	-45.44821777	-45.60846421	-45.87448601	-46.2599091	-46.76516257	-47.39046762	-48.14356283	-49.05033365	-50.1066072	-51.29918717	-50.48300838	-49.22994812	-48.13391776	-47.23557029	-46.45217259	-45.8054431	-45.2760372	-44.87499875	-44.5829378	-44.414846	-44.34784991	-44.40868257	-44.58458762	-44.86765636	-45.2648076	-45.78309894	-46.4327519	-47.20452607	-48.11949427	-49.19035871	-50.42393589	-49.67376317	-48.37989342	-47.2785342	-46.35740176	-45.52764457	-44.85684365	-44.33679505	-43.87181557	-43.57222883	-43.38954368	-43.32239114	-43.38548314	-43.55712684	-43.85518483	-44.2837104	-44.83858209	-45.51606061	-46.31540756	-47.24989337	-48.35729779	-49.67193157	-48.94654478	-47.62178837	-46.49397529	-45.51585648	-44.66534464	-43.90497385	-43.33594485	-42.91466983	-42.57716462	-42.35785803	-42.29300256	-42.3671512	-42.54752937	-42.86547576	-43.31570676	-43.88792698	-44.597509	-45.48169564	-46.44245387	-47.5711299	-48.93709855	-48.28449012	-46.91239883	-45.74908394	-44.64701978	-43.7993801	-43.00147566	-42.38650317	-41.89338783	-41.55080239	-41.3756176	-41.26454594	-41.32932234	-41.53033575	-41.87234441	-42.35819268	-42.96818881	-43.73795589	-44.62397163	-45.67248624	-46.86257268	-48.27405986	-47.73010625	-46.24446721	-44.98577607	-43.85512727	-42.89287951	-42.08262066	-41.41900732	-40.8929951	-40.51758589	-40.29764885	-40.26329934	-40.28542162	-40.51739827	-40.91002088	-41.40109721	-42.06431855	-42.87241784	-43.83204269	-44.93192275	-46.20487825	-47.66004338	-47.22391386	-45.65334295	-44.29424419	-43.10072616	-42.06964379	-41.19117584	-40.46516397	-39.89058587	-39.47939223	-39.2248641	-39.13856074	-39.21545166	-39.4618749	-39.87123176	-40.44215349	-41.16442918	-42.09341727	-43.06566207	-44.25989062	-45.63895063	-47.17737021	-45.15576047	-43.6910416	-42.39041049	-41.27595541	-40.31405631	-39.51307151	-38.88437473	-38.4173445	-38.1334563	-38.03002462	-38.13019409	-38.40422324	-38.8614963	-39.48064701	-40.2743818	-41.23954093	-42.35632103	-43.64961522	-45.1142093	-44.75130609	-43.16142906	-41.74499007	-40.51072356	-39.4424072	-38.55434156	-37.83764076	-37.31351732	-37.00567144	-36.89446063	-36.99167087	-37.30095631	-37.81423746	-38.52662191	-39.41182351	-40.48476461	-41.71836315	-43.14097666	-44.71220343	-42.75046645	-41.16729889	-39.80373509	-38.59870452	-37.58936218	-36.77660508	-36.17990025	-35.81402907	-35.68997653	-35.81235293	-36.1766086	-36.75674769	-37.5577581	-38.56181592	-39.75435882	-41.12643701	-42.68245974	-40.71537058	-39.15305937	-37.79237356	-36.63387033	-35.69304944	-35.00138681	-34.56780317	-34.42067071	-34.55744336	-34.97813227	-35.6683825	-36.6038125	-37.75595555	-39.1063398	-40.65431021	-38.6021533	-37.04433867	-35.71871542	-34.59625481	-33.75715693	-33.23847177	-33.05648442	-33.23527642	-33.73563718	-34.55895404	-35.65557722	-36.99915503	-38.55159838	-34.79225096	-33.4586907	-32.44154528	-31.79847855	-31.57292252	-31.78597598	-32.41092264	-33.43525389	-34.73907685
