BPM Serial No.	16elec																																																																																																																																																																																																																																																																																																																																																																																					
BPM Size	110																																																																																																																																																																																																																																																																																																																																																																																					
"Experi,menter"	Tajima      Hanamura      Kawachi      																																																																																																																																																																																																																																																																																																																																																																																					
Meas. Start Time	2019/08/2615:30																																																																																																																																																																																																																																																																																																																																																																																					
Meas. Finish Time	2019/08/2619:02																																																																																																																																																																																																																																																																																																																																																																																					
Linear Scale Origin X(mm)	-99.673																																																																																																																																																																																																																																																																																																																																																																																					
Linear Scale Origin Y(mm)	88.51																																																																																																																																																																																																																																																																																																																																																																																					
note																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																																																																																																																																																																																																																																																																																						
Data Point Number		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373
Linear Scale X (mm)		-119.675	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.676	-79.675	-129.676	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-134.677	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.676	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-139.678	-134.68	-129.679	-124.678	-119.678	-114.678	-109.678	-104.677	-99.676	-94.676	-89.676	-84.676	-79.675	-74.675	-69.674	-64.673	-59.673	-144.678	-139.68	-134.68	-129.679	-124.678	-119.678	-114.678	-109.678	-104.677	-99.676	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-144.678	-139.681	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-149.678	-144.681	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.671	-149.678	-144.681	-139.68	-134.68	-129.679	-124.678	-119.678	-114.678	-109.678	-104.677	-99.676	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.671	-149.678	-144.681	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.671	-149.678	-144.681	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.675	-69.674	-64.673	-59.673	-54.672	-49.671	-149.678	-144.681	-139.68	-134.68	-129.679	-124.678	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.671	-149.678	-144.681	-139.68	-134.68	-129.679	-124.678	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.672	-149.678	-144.681	-139.68	-134.68	-129.679	-124.678	-119.678	-114.678	-109.678	-104.677	-99.676	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.671	-149.678	-144.681	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.676	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.672	-149.678	-144.681	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-49.671	-144.678	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.675	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-144.678	-139.68	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.676	-79.675	-74.674	-69.674	-64.673	-59.673	-54.672	-139.678	-134.68	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.676	-79.675	-74.674	-69.674	-64.673	-59.673	-134.677	-129.679	-124.679	-119.678	-114.678	-109.678	-104.677	-99.676	-94.676	-89.676	-84.676	-79.675	-74.674	-69.674	-64.673	-129.676	-124.679	-119.678	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.676	-79.675	-74.674	-69.674	-119.675	-114.678	-109.678	-104.677	-99.677	-94.676	-89.676	-84.676	-79.675
Linear Scale Y (mm)		38.513	38.513	38.512	38.512	38.512	38.512	38.512	38.512	38.512	43.509	43.51	43.509	43.509	43.509	43.509	43.509	43.509	43.509	43.509	43.509	43.509	43.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	48.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	53.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	58.509	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	63.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	68.508	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	73.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	78.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	83.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	88.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	93.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	98.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	103.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	108.507	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	113.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	118.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	123.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	128.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	133.506	138.507	138.507	138.507	138.507	138.507	138.507	138.507	138.507	138.507
R(beam)[mm]		20.002	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	30.003	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	35.004	30.006	25.006	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	40.005	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.997	-19.998	-24.998	-29.999	-35	-40	45.005	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	45.005	40.008	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.998	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.001	50.005	45.008	40.007	35.007	30.006	25.005	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.001	50.005	45.008	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	-50.002	45.005	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.998	-19.998	-24.999	-29.999	-35	-40	-45.001	45.005	40.007	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	-40	-45.001	40.005	35.007	30.006	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	-40	35.004	30.006	25.006	20.005	15.005	10.005	5.004	0.003	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	-35	30.003	25.006	20.005	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998	-24.999	-29.999	20.002	15.005	10.005	5.004	0.004	-4.997	-9.997	-14.997	-19.998
Y(beam)[mm]		-49.997	-49.997	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-45.001	-45	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-45.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-35.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-25.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-20.002	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-15.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-10.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-5.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	4.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	9.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	19.997	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	24.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	29.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	34.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	39.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	44.996	49.997	49.997	49.997	49.997	49.997	49.997	49.997	49.997	49.997
Net Ana Temperature[℃]		21.96082316	21.9649182	21.98744482	21.99356011	21.96983641	21.96954817	21.956349	21.97972215	21.97455466	22.04509738	22.0380161	22.0434147	22.03390029	22.04533628	22.0769021	22.09223578	22.09876655	22.13684498	22.16511296	22.15808361	22.14392885	22.11141262	22.08189561	22.09911452	22.10850428	22.09561153	22.04459361	22.05634121	22.05762919	22.06931706	22.09971696	22.10781875	22.09343547	22.10446118	22.09900805	22.07872501	22.05465334	22.09787328	22.08576993	22.08043365	22.06949104	22.08743703	22.07742145	22.07208258	22.09323293	22.09768372	22.07550247	22.0718229	22.08018956	22.08978187	22.07928071	22.07812776	22.09275253	22.07466372	22.08760582	22.07963386	22.07059725	22.07328746	22.05755129	22.0586523	22.08545313	22.0768242	22.06317061	22.06382498	22.05893274	22.07368735	22.09893534	22.08296287	22.04827837	22.03997144	22.05119709	22.09073487	22.10066736	22.12522721	22.10059465	22.08177097	22.05480654	22.02434952	22.03447157	22.05115295	22.07132173	22.06282524	22.05707349	22.05324331	22.04636198	22.03426123	22.04078941	22.03954038	22.02096858	22.054282	22.0983329	22.1107972	22.1239704	22.12499351	22.1131758	22.12275773	22.10275513	22.10557258	22.11527395	22.14042846	22.11983121	22.11024409	22.13287717	22.1570657	22.17870164	22.1488081	22.1318281	22.1360296	22.16333939	22.22266944	22.20846793	22.20635939	22.17049857	22.09258115	22.08643469	22.1065048	22.1060348	22.12262529	22.14210854	22.13402233	22.1405583	22.17266684	22.19673591	22.18893534	22.18178655	22.15947027	22.13489483	22.14141522	22.11827837	22.12962867	22.12141522	22.12677227	22.13628149	22.13511815	22.09638795	22.0815866	22.07972475	22.08612828	22.0925422	22.09419891	22.09072708	22.11438068	22.12546092	22.12351597	22.14403532	22.12068294	22.12473903	22.14273176	22.15561153	22.13327707	22.09977408	22.1223007	22.12118411	22.10509997	22.09406907	22.09753051	22.12900286	22.09937159	22.09046481	22.05875357	22.02094781	22.07393145	22.13664503	22.16858219	22.13401454	22.11401974	22.08407946	22.07359907	22.07553363	22.07187484	22.04858478	22.08527655	22.13529473	22.15124124	22.17292392	22.16077642	22.10065957	22.06834588	22.03248767	22.03455726	22.07147234	22.08502986	22.09222799	22.08592314	22.10111919	22.11454947	22.10967541	22.08156583	22.06075305	22.02883926	22.03422747	22.07426902	22.05263308	22.0334095	22.05216307	22.06584004	22.08700857	22.14640093	22.17203843	22.18157362	22.18872501	22.16786809	22.12822124	22.07908855	22.0430953	22.07199429	22.08838743	22.08887562	22.07958193	22.08498312	22.08869385	22.10900026	22.10984679	22.06316022	22.08453389	22.06701376	22.07861594	22.05334718	21.98716957	21.97807323	21.98601922	22.00304596	21.99556479	22.00863672	22.01408465	22.01124643	22.06826539	22.05856661	22.06467151	22.08746559	22.05462997	22.03669177	22.00101532	21.97874059	21.9900831	21.99308491	22.01027785	22.01590756	21.99442482	21.98316801	22.02016359	22.04345884	22.03704752	22.01641911	22.01104129	22.01264087	22.03994287	22.06570501	22.05850169	22.06826279	22.07394962	22.08239938	22.07146975	22.0839652	22.11121787	22.09612568	22.06119709	22.04006232	22.03510517	22.03526876	22.01118411	22.02446897	22.05344845	22.05264087	22.0468216	22.06339392	22.03432096	21.99756946	22.02024929	22.06415476	22.05895092	22.05000779	22.05915087	22.05175019	22.04310309	22.04613088	22.04669696	22.04942093	22.09022332	22.12404311	22.10303558	22.0779382	22.06276032	22.09445079	22.11516749	22.10350558	22.07089327	22.06451571	22.03916385	22.02310569	22.02139444	22.02173202	22.01702934	22.02274474	22.03418333	22.02663724	21.9994469	22.02799792	22.03731758	22.04577512	22.03481693	22.06795378	22.06742405	22.07466632	22.07124643	22.07034536	22.06195793	22.0511114	22.04725526	22.02030122	22.02620618	22.06132952	22.04170086	22.03045443	22.05386912	22.0683329	22.09387692	22.09309011	22.04837964	22.04559855	22.0551597	22.04669696	22.03786289	22.05069073	22.06440145	22.05823682	22.06978447	22.0620644	22.0731784	22.08889379	22.06870943	22.07392366	22.06710465	22.06271618	22.06634381	22.10419112	22.05717476	22.03455466	22.04062581	22.04917164	22.02853545	22.01056609	22.02313165	22.03482991	22.05005972	22.07034536	22.05321735	22.05410802	22.05304077	22.06379122	22.06313425	22.08188263	22.09934043	22.08834588	22.0573799	22.03006492	22.03372111	22.09518826	22.14734874	22.16925734	22.18491301	22.16427681	22.12924435	22.09881849	22.08227214	22.08829135	22.08300441	22.09765256	22.15527915	22.18401974	22.18388211	22.14089068	22.14473643
BPM Temperature[℃]		20.22196832	20.23155025	20.22653856	20.23209556	20.20906258	20.20919242	20.21036095	20.20792002	20.26169826	20.33004414	20.34279408	20.31867048	20.28748377	20.2296027	20.21017917	20.17018956	20.14744222	20.1421449	20.14796157	20.12713581	20.14580628	20.14302778	20.17135809	20.18374448	20.17104648	20.16686575	20.19317061	20.20919242	20.21145157	20.21225656	20.15302519	20.08979486	20.10942612	20.16037393	20.18483511	20.21259413	20.26367177	20.30290834	20.29026227	20.22015061	20.18221241	20.16613867	20.15398598	20.15022072	20.1155544	20.12955077	20.14744222	20.16543755	20.16870943	20.18675669	20.18636718	20.18286159	20.18893794	20.17997923	20.16502207	20.16250325	20.13861335	20.15660867	20.15294729	20.14739029	20.1535705	20.18644508	20.20703713	20.19524799	20.18226435	20.17878473	20.13393924	20.15035056	20.17792781	20.21552843	20.20607634	20.17805765	20.19072968	20.21513892	20.21300961	20.19524799	20.19792262	20.26076344	20.23482212	20.19696183	20.19768891	20.19529992	20.17964165	20.1859517	20.16538561	20.13830174	20.12931706	20.17239678	20.21672293	20.22552584	20.2069852	20.21646326	20.19106726	20.18841859	20.19987016	20.20246689	20.20472605	20.22046222	20.2000779	20.18379642	20.19283303	20.16413918	20.15938717	20.18249805	20.1945209	20.19833809	20.18725006	20.19909115	20.17094261	20.1649182	20.17213711	20.18647105	20.1885744	20.23814594	20.22521423	20.24728642	20.23749675	20.21030901	20.22220203	20.23404311	20.23256297	20.20789405	20.19797455	20.20693326	20.20958193	20.2283303	20.23954817	20.24720852	20.23889899	20.21098416	20.20768632	20.22695404	20.26310049	20.28195274	20.24601402	20.26948844	20.27470787	20.28106985	20.28273176	20.23819787	20.2098416	20.22046222	20.2252402	20.23614646	20.20631005	20.1744482	20.14757206	20.14853285	20.15907556	20.18236822	20.16639834	20.13902882	20.14419631	20.12879771	20.15601143	20.18802908	20.21225656	20.21571021	20.20345365	20.18044664	20.16670995	20.16346404	20.17725266	20.17465593	20.13547131	20.12217606	20.10207738	20.08675669	20.08164113	20.06800831	20.04411841	20.03178395	20.0520644	20.07242275	20.06320436	20.07289016	20.10197351	20.07130615	20.07522721	20.06821605	20.07899247	20.0776162	20.08148533	20.07408465	20.0519086	20.08535445	20.05325889	20.05154505	20.08408206	20.07172163	20.07598026	20.11880031	20.13926253	20.13401714	20.15655674	20.14645547	20.12757725	20.12352636	20.10049338	20.09423526	20.10103869	20.09379382	20.11604778	20.09296287	20.06821605	20.06154246	20.05445339	20.05673851	20.05938717	20.06577512	20.06554142	20.06535965	20.06154246	20.0450013	20.03586082	20.03679564	20.06008829	20.0758764	20.06258115	20.16424305	20.18883407	20.21303558	20.19742924	20.19929888	20.17577253	20.18104388	20.18278369	20.16185406	20.15694625	20.12183848	20.07883667	20.06574916	20.0649961	20.11378863	20.13139444	20.12194235	20.08288756	20.0592054	20.11015321	20.11719034	20.13528954	20.11043885	20.12996624	20.14879252	20.14159958	20.13775643	20.10376526	20.08462737	20.10218125	20.11700857	20.13277071	20.1351597	20.15598546	20.1537263	20.13783433	20.13136848	20.12934303	20.13972994	20.15429759	20.16673591	20.15876396	20.16014022	20.15585562	20.16421709	20.1508699	20.12890158	20.11443781	20.09613088	20.09080758	20.08953519	20.14772786	20.17133212	20.19096339	20.19574137	20.19491041	20.16330823	20.18441963	20.17878473	20.19356011	20.25419372	20.25899766	20.2434952	20.21464555	20.18348481	20.19631265	20.21628149	20.1787328	20.16964425	20.15980265	20.16707349	20.15502467	20.13656193	20.1423007	20.15442742	20.16291872	20.1536484	20.16967022	20.19057388	20.18057647	20.15749156	20.13204363	20.14240457	20.12778499	20.11552843	20.1392885	20.1703973	20.15419372	20.15954298	20.19506622	20.1830953	20.1592833	20.15715399	20.16011426	20.15250584	20.16774864	20.16509997	20.15660867	20.14248247	20.13287458	20.11339912	20.13934043	20.1593612	20.17408465	20.18306933	20.1789665	20.18886004	20.22240976	20.20843937	20.19976629	20.2380161	20.25655674	20.23972994	20.20843937	20.20511555	20.20919242	20.21794339	20.24668917	20.29498831	20.26767073	20.23796417	20.21101013	20.21163334	20.22562971	20.22708387	20.22347442	20.19122306	20.20020774	20.22513633	20.19701376	20.20701117	20.24422228	20.19942872	20.18989873	20.19724747	20.18551026	20.16473643	20.22222799	20.23604259	20.23040769	20.22191639	20.23383537	20.24655934	20.23861335	20.24783173	20.25035056	20.21272397	20.20908855	20.16699559	20.18262789	20.16793041	20.17218904	20.14333939	20.12708387
