BPM Serial No.	16elec																																																																																																																																																																																																																																																																																																																																																																																				
BPM Size	110																																																																																																																																																																																																																																																																																																																																																																																				
"Experi,menter"	Tajima      Hanamura      Kawachi      																																																																																																																																																																																																																																																																																																																																																																																				
Meas. Start Time	2019/08/2623:30																																																																																																																																																																																																																																																																																																																																																																																				
Meas. Finish Time	2019/08/2703:19																																																																																																																																																																																																																																																																																																																																																																																				
Linear Scale Origin X(mm)	-99.673																																																																																																																																																																																																																																																																																																																																																																																				
Linear Scale Origin Y(mm)	88.51																																																																																																																																																																																																																																																																																																																																																																																				
note																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																																																					
Data Point Number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373
R(beam)[mm]	20.001	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	30.003	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	35.003	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35.001	40.004	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	45.004	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.002	45.005	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.001	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	-45.001	-50.002	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.005	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	-45.001	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.005	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.002	-50.002	50.005	45.007	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	-45.002	-50.002	45.004	40.007	35.006	30.006	25.005	20.005	15.005	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	-45.002	45.005	40.007	35.006	30.006	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.998	-14.998	-19.999	-24.999	-30	-35	-40.001	-45.002	40.004	35.006	30.006	25.005	20.005	15.005	10.004	5.003	0.003	-4.998	-9.998	-14.998	-19.998	-24.999	-30	-35	-40.001	35.003	30.006	25.005	20.005	15.005	10.004	5.004	0.003	-4.998	-9.997	-14.998	-19.998	-24.999	-30	-35	30.002	25.005	20.005	15.004	10.004	5.004	0.003	-4.998	-9.997	-14.998	-19.998	-24.999	-30	20.002	15.004	10.004	5.004	0.003	-4.998	-9.997	-14.998	-19.998
Y(beam)[mm]	-49.997	-49.997	-49.997	-49.997	-49.997	-49.997	-49.998	-49.998	-49.998	-45	-45	-45	-45	-45	-45	-45	-45	-45	-45	-45	-45	-45	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-35.001	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35	-35.001	-35	-35	-35	-35	-35	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-30.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-25.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-20.001	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-15.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-10.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-5.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	4.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	9.998	14.997	14.998	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.997	14.998	14.998	14.998	14.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	24.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	29.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	34.997	39.997	39.998	39.998	39.998	39.998	39.997	39.997	39.997	39.997	39.997	39.997	39.997	39.998	39.998	39.998	44.997	44.997	44.997	44.997	44.997	44.997	44.997	44.997	44.997	44.997	44.997	44.997	44.997	49.998	49.998	49.998	49.998	49.998	49.998	49.998	49.998	49.998
S32-5.1MHz(dB)	-35.22834472	-36.84327229	-38.37197302	-39.80916099	-41.21961076	-42.64658404	-44.07354322	-45.50853405	-47.96974219	-31.73539922	-33.35169523	-34.97346412	-36.46799862	-37.88905668	-39.33054378	-40.70025956	-42.06114995	-43.41171106	-44.76371989	-46.19067453	-47.63557374	-49.15276128	-30.74190419	-32.17434032	-33.60568761	-35.05845601	-36.41215967	-37.78651458	-40.57039323	-41.83046598	-41.71350555	-42.99020172	-44.30720225	-45.68159606	-47.02705195	-48.47592425	-50.03943952	-30.74285513	-31.7292459	-32.90983356	-34.0849392	-35.32510415	-36.58389854	-37.91477598	-39.08391004	-41.78494416	-41.57006181	-42.82480587	-44.03764788	-45.35906627	-46.65967821	-48.08021855	-49.49779472	-51.06143163	-31.66755382	-32.16049352	-32.892588	-33.79777271	-34.78109245	-35.85001784	-36.9530461	-38.13238801	-39.20995924	-40.37628178	-41.57683447	-42.7545595	-43.93434361	-45.1530329	-46.47333712	-47.76494985	-49.16654459	-50.66512546	-52.29473595	-34.9520319	-33.55025699	-34.06538556	-34.80434668	-35.65344971	-36.53189814	-37.53653442	-38.50014909	-39.56098182	-40.64799791	-41.76592748	-42.83417926	-43.98306578	-45.1633883	-46.41315541	-47.69414485	-49.03424315	-50.41879095	-51.97901918	-36.80930403	-34.93121034	-35.08907616	-35.3313774	-35.88266992	-36.58433746	-37.27173144	-38.20240377	-40.59629816	-39.98096029	-40.99180196	-41.98532293	-43.03134155	-44.16603095	-45.24447929	-46.4198933	-47.64019606	-48.93215573	-50.33169094	-51.80041503	-53.42819177	-36.79858975	-36.50074523	-36.376422	-36.55961963	-36.97373784	-37.4826241	-38.14199224	-38.94056403	-39.68337338	-40.5436743	-41.44527771	-42.37901251	-43.36832627	-44.39181404	-45.46104222	-46.5725411	-47.74699952	-49.02770258	-50.34683056	-51.80412731	-53.37102331	-38.35901461	-37.88145479	-37.788587	-37.82532104	-38.08266178	-38.52176942	-39.05107664	-39.6934671	-40.41716087	-41.1897958	-41.97955301	-42.85145783	-43.78083088	-44.75530685	-45.78595547	-46.84834346	-47.99049837	-49.18740583	-50.47190019	-51.88917393	-53.40143333	-39.7872298	-39.28457022	-39.07439809	-39.03072123	-39.2077187	-39.53111611	-39.98242459	-40.5114891	-41.14395392	-41.85960226	-42.64545562	-43.4131342	-44.28023229	-45.23793141	-46.19441462	-47.29218208	-48.32656016	-49.46758321	-50.71581811	-52.08102584	-53.57971178	-41.25763172	-40.68324277	-40.41818723	-40.28361241	-40.38595178	-40.5901854	-40.96526106	-41.44236403	-42.02816484	-42.6287679	-43.29673883	-44.05972282	-44.86594942	-45.72931541	-46.66439176	-47.64219373	-48.74750714	-49.83269169	-51.04839838	-52.40515613	-53.86002946	-42.69194661	-42.05555152	-41.69406919	-41.52895349	-41.52623385	-41.69435765	-41.98778236	-42.3977084	-42.8479102	-43.41849038	-44.05081661	-44.75377292	-45.53308608	-46.34117626	-47.24021946	-48.16843513	-49.17781181	-50.28183065	-51.4847744	-52.81100987	-54.25888047	-44.05506943	-43.38275199	-42.97551804	-42.76712598	-42.71418001	-42.83327516	-43.03628865	-43.36102675	-43.80084087	-44.28727824	-44.88877271	-45.51555092	-46.22260737	-47.02108121	-47.87739663	-48.77712735	-49.76462179	-50.82811368	-52.01531129	-53.28139286	-54.73102202	-45.43865499	-44.76648323	-44.28019373	-44.05335031	-43.91428089	-43.94982177	-44.1319871	-44.38748689	-44.74452953	-45.19885399	-45.72892655	-46.37290902	-47.03871342	-47.74530916	-48.56465429	-49.45540886	-50.42628184	-51.46739442	-52.62150464	-53.89146788	-55.32878192	-46.89443818	-46.15703583	-45.6234814	-45.31515631	-45.14675875	-45.12485156	-45.2443111	-45.45793973	-45.79615473	-46.17743279	-46.65777295	-47.24142824	-47.88085967	-48.57169972	-49.34097498	-50.20569005	-51.14107568	-52.17602363	-53.34012338	-54.61750206	-56.04831591	-47.62536495	-47.01604813	-46.63335943	-46.42041918	-46.34857647	-46.39993145	-46.56773721	-46.84759264	-47.20149607	-47.64062333	-48.18190554	-48.76862948	-49.45147692	-50.19262591	-51.02807445	-51.96045872	-53.01676953	-54.1254871	-55.43168505	-49.16434736	-48.46989655	-48.01618471	-47.7569483	-47.6279577	-47.63168853	-47.74913074	-47.97117578	-48.29207314	-48.70126071	-49.19070473	-49.75707665	-50.40781062	-51.13331098	-51.97151043	-52.90682242	-53.94515864	-55.06965286	-56.38881894	-50.03139276	-49.48571096	-49.17667612	-48.96763304	-48.93461478	-48.99091079	-49.1702829	-49.44621021	-49.82154856	-50.28058876	-50.82158942	-51.46628477	-52.19933148	-52.99342069	-53.91641898	-54.95372635	-56.15040978	-51.05056368	-50.64751041	-50.39802538	-50.30335507	-50.31786362	-50.46563309	-50.69600793	-51.04109885	-51.47370704	-51.97578628	-52.62947301	-53.33026754	-54.13516762	-55.07111543	-56.1466244	-52.25112869	-51.94612114	-51.80216516	-51.74779705	-51.85894995	-52.05655178	-52.39271287	-52.80348486	-53.28978662	-53.88245309	-54.58305241	-55.45749479	-56.38996591	-53.42312167	-53.33495187	-53.3913282	-53.56060118	-53.83021967	-54.22286905	-54.72269793	-55.3363521	-56.04801771
S42-5.1MHz(dB)	-56.26481849	-55.53818274	-54.96497404	-54.44212154	-54.06888242	-53.76692065	-53.61789469	-53.5781361	-53.84030818	-56.60995473	-55.67390197	-54.85751281	-54.12590097	-53.50131497	-53.0082291	-52.5930078	-52.31271934	-52.07874425	-51.97242788	-52.00827493	-52.18107743	-52.47966089	-56.38320582	-55.31832151	-54.37890025	-53.57111706	-52.84807591	-52.25567986	-52.2368999	-51.84573042	-50.95037599	-50.67633896	-50.54722188	-50.54003731	-50.6144992	-50.85481796	-51.2675894	-56.36299453	-55.15827201	-54.15514646	-53.21025879	-52.40878144	-51.70051262	-51.11416346	-50.52768574	-50.80639901	-49.70571162	-49.42458146	-49.22465314	-49.16864309	-49.19563184	-49.39173577	-49.68339818	-50.21217886	-56.61806859	-55.31768043	-54.14165566	-53.14267389	-52.21213206	-51.38001	-50.63915277	-50.01649871	-49.39343278	-48.91703627	-48.53131129	-48.2193061	-47.98053588	-47.84541476	-47.86891743	-47.96918199	-48.2427652	-48.68543268	-49.34669665	-55.60897946	-54.36816553	-53.22031671	-52.21964799	-51.32302704	-50.44869227	-49.71535406	-49.00766706	-48.39469465	-47.89443629	-47.46872804	-47.0766517	-46.80401865	-46.64189078	-46.61165336	-46.6959758	-46.91023435	-47.25055677	-47.8260101	-56.09965439	-54.82326062	-53.60684943	-52.41463745	-51.38815259	-50.47870839	-49.56732137	-48.8265275	-49.07466505	-47.44966275	-46.90479474	-46.39557062	-45.99331921	-45.7136276	-45.4510539	-45.35027988	-45.36505438	-45.52948218	-45.86197019	-46.36272876	-47.15562609	-55.56605333	-54.16325145	-52.84599997	-51.69001724	-50.65301178	-49.68930361	-48.82366691	-48.03568628	-47.25538856	-46.58597072	-45.96774061	-45.42284427	-44.96440239	-44.60594871	-44.32409935	-44.1622927	-44.1256677	-44.25743789	-44.5185681	-44.98142818	-45.6586515	-54.95885995	-53.54548769	-52.23981564	-51.05534941	-49.98358734	-49.02739359	-48.10597369	-47.2682156	-46.48799497	-45.7798873	-45.08911774	-44.4946279	-43.99226442	-43.5696508	-43.25580248	-43.02017423	-42.93552921	-42.96842408	-43.181519	-43.61088411	-44.2371959	-54.46873133	-53.0126245	-51.72240231	-50.49359149	-49.41035531	-48.38761493	-47.44742196	-46.55015122	-45.73722412	-44.98754661	-44.31153535	-43.63747743	-43.06520367	-42.61755828	-42.21120877	-42.0136488	-41.77964087	-41.74199122	-41.88413557	-42.23939593	-42.84787118	-54.0666531	-52.60411652	-51.29684141	-50.06380789	-48.92777297	-47.85214803	-46.8875895	-45.97799741	-45.12548229	-44.29855203	-43.51295222	-42.82866564	-42.19202404	-41.63913558	-41.17476235	-40.80797211	-40.62615452	-40.48969913	-40.57920891	-40.91099249	-41.43087449	-53.81905204	-52.31003248	-50.95453104	-49.68537953	-48.50780199	-47.42788835	-46.39977204	-45.44770461	-44.50403214	-43.63686494	-42.82370637	-42.06243105	-41.3792311	-40.74117292	-40.21118905	-39.7397455	-39.41871623	-39.26031222	-39.26204035	-39.54177398	-40.04252823	-53.61658218	-52.09000976	-50.69954808	-49.39971702	-48.20084571	-47.0881197	-46.00482862	-44.98518575	-44.0214884	-43.08370681	-42.21476583	-41.36368388	-40.58993365	-39.88658436	-39.26931477	-38.69319622	-38.29455687	-38.0102955	-37.96001102	-38.07418536	-38.51335788	-53.56538982	-51.99413099	-50.54019246	-49.25497575	-47.97218542	-46.79204987	-45.69896313	-44.61188312	-43.58500582	-42.59397577	-41.6417925	-40.77197389	-39.91098806	-39.07508699	-38.33696126	-37.68910427	-37.17132048	-36.77481569	-36.57615332	-36.62142041	-36.98802992	-53.63435505	-51.99872228	-50.52392156	-49.14658334	-47.85221638	-46.62676877	-45.4643401	-44.34669608	-43.27437864	-42.20061944	-41.18338428	-40.21706912	-39.27068591	-38.34292598	-37.4824468	-36.71475567	-36.0415592	-35.51498372	-35.19684851	-35.1124753	-35.39010806	-52.20300259	-50.61803002	-49.1983313	-47.85100875	-46.58199222	-45.35059158	-44.18085942	-43.03270926	-41.91283059	-40.82457822	-39.76076063	-38.71593355	-37.68630692	-36.71206765	-35.79956587	-34.97242103	-34.29016246	-33.779124	-33.5518412	-52.50912321	-50.87603189	-49.35936359	-47.97733558	-46.6479583	-45.37982195	-44.13401843	-42.941285	-41.75693068	-40.58659494	-39.43859448	-38.29545711	-37.1594573	-36.05321779	-34.97821813	-33.97524849	-33.08619077	-32.34656325	-31.88807195	-51.28125738	-49.71501728	-48.28248329	-46.87095465	-45.54221097	-44.24607733	-42.97995707	-41.73748229	-40.49929919	-39.26298202	-38.04393928	-36.77921524	-35.52993322	-34.28892537	-33.07471111	-31.93499641	-30.94189955	-50.23744317	-48.70394535	-47.24650224	-45.85722342	-44.50825522	-43.1926914	-41.88788971	-40.5862045	-39.27271948	-37.94098971	-36.59074899	-35.20414648	-33.79108311	-32.35364167	-30.93535734	-49.33820316	-47.8266068	-46.40703202	-44.97397869	-43.59684905	-42.25124596	-40.88974184	-39.54050831	-38.09912885	-36.64941529	-35.14551909	-33.56868751	-31.92179745	-47.12412201	-45.6625101	-44.24332146	-42.83183264	-41.42628866	-40.00317898	-38.54659205	-37.02262118	-35.43250062
S12-5.1MHz(dB)	-53.37803746	-53.31705073	-53.38508293	-53.51067586	-53.7940905	-54.17377272	-54.71800535	-55.2935969	-57.01845189	-52.25278876	-51.89397697	-51.79028157	-51.73529523	-51.8006872	-52.0398779	-52.33867198	-52.74737164	-53.23898364	-53.82022759	-54.57972234	-55.39227419	-56.33188452	-51.0415887	-50.62480535	-50.37860649	-50.31420124	-50.31206071	-50.46197787	-52.03275952	-52.37528569	-51.44869068	-51.93668701	-52.54920725	-53.30361524	-54.08218414	-55.01380495	-56.11689907	-49.9912119	-49.46108038	-49.1475776	-48.93462193	-48.88997055	-48.96452171	-49.21375216	-49.42293975	-51.20856617	-50.272491	-50.81486897	-51.40457052	-52.15744085	-52.93323431	-53.9279632	-54.90415966	-56.06002131	-49.05175109	-48.457491	-48.01058484	-47.74539034	-47.5996591	-47.59980559	-47.7049143	-47.96696309	-48.22053773	-48.64741729	-49.152967	-49.72754906	-50.35861645	-51.07734649	-51.95019821	-52.82520064	-53.84577174	-54.99458357	-56.34766986	-49.03138026	-46.96566135	-46.59916559	-46.41095168	-46.36907922	-46.3842307	-46.57961457	-46.79044949	-47.16630311	-47.62473341	-48.15875959	-48.72048689	-49.40321666	-50.16120982	-51.02066277	-51.95302194	-52.98446207	-54.09834181	-55.39046825	-48.40908152	-46.13512458	-45.69957041	-45.28944738	-45.15326137	-45.1588009	-45.18442488	-45.48799693	-47.32502042	-46.11267011	-46.6260025	-47.14785172	-47.78336189	-48.5233	-49.27549712	-50.12659198	-51.0681504	-52.10272173	-53.25832833	-54.53180504	-56.06196924	-45.40977856	-44.78287664	-44.25328022	-43.97632921	-43.90227488	-43.91852473	-44.07589318	-44.41725948	-44.70569057	-45.16094185	-45.6868795	-46.27021054	-46.94114392	-47.66698899	-48.48443792	-49.36813886	-50.32948001	-51.42120049	-52.56835007	-53.84962516	-55.26527952	-44.02963175	-43.34021564	-42.99075123	-42.73415647	-42.66900926	-42.78994824	-42.99785683	-43.33712314	-43.76571542	-44.26481639	-44.80054312	-45.44571085	-46.16356367	-46.93882158	-47.78905295	-48.69757585	-49.69988077	-50.7383553	-51.93311736	-53.25313166	-54.63161839	-42.58213509	-41.98136951	-41.64915355	-41.45379341	-41.47346577	-41.63671267	-41.92527511	-42.3063138	-42.7808821	-43.36010622	-44.01858327	-44.67925772	-45.43249975	-46.29647112	-47.15219861	-48.19223147	-49.14592008	-50.22700175	-51.40940714	-52.70129986	-54.19343481	-41.21227	-40.63314518	-40.36527183	-40.22971744	-40.32590405	-40.52806146	-40.90527967	-41.37778313	-41.96087177	-42.55995352	-43.22047054	-43.97732271	-44.79385964	-45.65039737	-46.57855722	-47.5619705	-48.68183173	-49.75725213	-50.98498967	-52.32521324	-53.77454265	-39.81367791	-39.26769882	-39.02729909	-39.00122232	-39.14398246	-39.46699698	-39.91298944	-40.47832856	-41.06697614	-41.76885562	-42.51614111	-43.33745663	-44.22985469	-45.12992265	-46.11064982	-47.11844348	-48.20169617	-49.38029088	-50.62579847	-52.02977316	-53.53498473	-38.31529064	-37.82463258	-37.66875642	-37.74856134	-38.00247387	-38.44420769	-38.9597788	-39.59036357	-40.31980745	-41.07006028	-41.91105714	-42.77054507	-43.70221192	-44.68848706	-45.72422233	-46.75678833	-47.90801267	-49.09105584	-50.41438089	-51.77235141	-53.30554191	-36.74108543	-36.38949713	-36.30562199	-36.5349093	-36.86605885	-37.39635332	-38.06022047	-38.77433535	-39.57167131	-40.43658652	-41.34167676	-42.3281243	-43.31698345	-44.30985002	-45.37914465	-46.50506064	-47.69106588	-48.9293644	-50.26349063	-51.67835039	-53.2607402	-35.14621466	-34.86589343	-34.91350793	-35.24087324	-35.75273398	-36.41721996	-37.19313531	-38.03569926	-38.96211773	-39.88989912	-40.88269951	-41.92094567	-42.97859334	-44.0422758	-45.15282441	-46.33038772	-47.54593769	-48.83240212	-50.23149617	-51.70291226	-53.33424797	-33.30902038	-33.49731216	-33.99318331	-34.67771274	-35.5006868	-36.41218325	-37.38475554	-38.3995054	-39.44276098	-40.50972284	-41.62263061	-42.73321529	-43.86361275	-45.04055543	-46.25910484	-47.52829482	-48.90364515	-50.31241212	-51.86643341	-31.68194675	-32.07101776	-32.77969248	-33.67397232	-34.66873579	-35.74422832	-36.84711586	-37.97613765	-39.12035209	-40.27933109	-41.44870764	-42.62850058	-43.82039701	-45.05959831	-46.34234464	-47.66845489	-49.06834036	-50.53469334	-52.16083817	-30.66266854	-31.62270971	-32.80709354	-33.97534078	-35.23111026	-36.46334291	-37.70311413	-38.94445449	-40.17994988	-41.41770051	-42.68174063	-43.92875846	-45.21634433	-46.54338811	-47.92971997	-49.39744393	-50.96555972	-30.62270445	-32.05551474	-33.47104581	-34.88073999	-36.26293073	-37.62079481	-38.94960243	-40.2619075	-41.56970507	-42.87461357	-44.19668601	-45.53165228	-46.92092759	-48.38355363	-49.9036926	-31.58457259	-33.23440347	-34.84317864	-36.32066655	-37.76671113	-39.18332364	-40.56195524	-41.95461349	-43.28744918	-44.64759119	-46.03999121	-47.49803829	-49.01809865	-35.09044441	-36.68396337	-38.20490089	-39.66487941	-41.09536318	-42.50451164	-43.92188897	-45.34482806	-46.80067242
